t/ f/ h/ w/ f_s/ h_s
0/ [279]/ [91, 241, 219, 115, 262, 32, 329, 35, 75, 277, 17, 23, 78, 191, 20, 194, 311, 341, 350, 84, 90, 200, 372, 378, 252, 142, 163, 114, 145, 356, 154, 264, 353, 315, 13, 187, 224, 83, 340, 199, 86, 58, 242, 251, 352, 263, 116, 122, 266, 355, 370, 275, 189, 82, 198, 382, 195, 57]/ [112, 124, 360, 35, 225, 249, 255, 169, 172, 117, 273, 310, 371, 40, 282, 374, 199, 248, 132, 141, 266, 333, 125, 186, 373]/ [0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
1/ [279]/ [91, 241, 219, 115, 262, 32, 329, 35, 75, 277, 17, 23, 78, 191, 20, 194, 311, 341, 350, 84, 90, 200, 372, 378, 252, 142, 163, 114, 145, 356, 154, 264, 353, 315, 13, 187, 224, 83, 340, 199, 86, 58, 242, 251, 352, 263, 116, 122, 266, 355, 370, 275, 189, 82, 198, 382, 195, 57]/ [112, 124, 360, 35, 225, 249, 255, 169, 172, 117, 273, 310, 371, 40, 282, 374, 199, 248, 132, 141, 266, 333, 125, 186, 373]/ [0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
2/ [279]/ [91, 241, 219, 115, 262, 32, 329, 35, 75, 277, 17, 23, 78, 191, 20, 194, 311, 341, 350, 84, 90, 200, 372, 378, 252, 142, 163, 114, 145, 356, 154, 264, 353, 315, 13, 187, 224, 83, 340, 199, 86, 58, 242, 251, 352, 263, 116, 122, 266, 355, 370, 275, 189, 82, 198, 382, 195, 57]/ [112, 124, 360, 35, 225, 249, 255, 169, 172, 117, 273, 310, 371, 40, 282, 374, 199, 248, 132, 141, 266, 333, 125, 186, 373]/ [0]/ [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
3/ [279]/ [91, 241, 219, 115, 262, 32, 329, 35, 75, 277, 17, 23, 78, 191, 20, 194, 311, 341, 350, 84, 90, 200, 372, 378, 252, 142, 163, 114, 145, 356, 154, 264, 353, 315, 13, 187, 224, 83, 340, 199, 86, 58, 242, 251, 352, 263, 116, 122, 266, 355, 370, 275, 189, 82, 198, 382, 195, 57]/ [112, 124, 360, 35, 225, 249, 255, 169, 172, 117, 273, 310, 371, 40, 282, 374, 199, 248, 132, 141, 266, 333, 125, 186, 373]/ [0]/ [1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
4/ [279]/ [91, 241, 219, 115, 262, 32, 329, 35, 75, 277, 17, 23, 78, 191, 20, 194, 311, 341, 350, 84, 90, 200, 372, 378, 252, 142, 163, 114, 145, 356, 154, 264, 353, 315, 13, 187, 224, 83, 340, 199, 86, 58, 242, 251, 352, 263, 116, 122, 266, 355, 370, 275, 189, 82, 198, 382, 195, 57]/ [112, 124, 360, 35, 225, 249, 255, 169, 172, 117, 273, 310, 371, 40, 282, 374, 199, 248, 132, 141, 266, 333, 125, 186, 373]/ [0]/ [1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 2, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]
5/ [279]/ [91, 241, 219, 115, 262, 32, 329, 35, 75, 277, 17, 23, 78, 191, 20, 194, 311, 341, 350, 84, 90, 200, 372, 378, 252, 142, 163, 114, 145, 356, 154, 264, 353, 315, 13, 187, 224, 83, 340, 199, 86, 58, 242, 251, 352, 263, 116, 122, 266, 355, 370, 275, 189, 82, 198, 382, 195, 57]/ [112, 124, 360, 35, 225, 249, 255, 169, 172, 117, 273, 310, 371, 40, 282, 374, 199, 248, 132, 141, 266, 333, 125, 186, 373]/ [1]/ [1, 1, 1, 1, 1, 0, 1, 0, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
6/ [279]/ [91, 241, 219, 115, 262, 32, 329, 35, 75, 277, 17, 23, 78, 191, 20, 194, 311, 341, 350, 84, 90, 200, 372, 378, 252, 142, 163, 114, 145, 356, 154, 264, 353, 315, 13, 187, 224, 83, 340, 199, 86, 58, 242, 251, 352, 263, 116, 122, 266, 355, 370, 275, 189, 82, 198, 382, 195, 57]/ [112, 124, 360, 35, 225, 249, 255, 169, 172, 117, 273, 310, 371, 40, 282, 374, 199, 248, 132, 141, 266, 333, 125, 186, 373]/ [1]/ [1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 2, 1, 1, 1, 1]
7/ [279]/ [91, 241, 219, 115, 262, 32, 329, 35, 75, 277, 17, 23, 78, 191, 20, 194, 311, 341, 350, 84, 90, 200, 372, 378, 252, 142, 163, 114, 145, 356, 154, 264, 353, 315, 13, 187, 224, 83, 340, 199, 86, 58, 242, 251, 352, 263, 116, 122, 266, 355, 370, 275, 189, 82, 198, 382, 195, 57]/ [112, 124, 360, 35, 225, 249, 255, 169, 172, 117, 273, 310, 371, 40, 282, 374, 199, 248, 132, 141, 266, 333, 125, 186, 373]/ [1]/ [1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]
8/ [279]/ [91, 241, 219, 115, 262, 32, 329, 35, 75, 277, 17, 23, 78, 191, 20, 194, 311, 341, 350, 84, 90, 200, 372, 378, 252, 142, 163, 114, 145, 356, 154, 264, 353, 315, 13, 187, 224, 83, 340, 199, 86, 58, 242, 251, 352, 263, 116, 122, 266, 355, 370, 275, 189, 82, 198, 382, 195, 57]/ [112, 124, 360, 35, 225, 249, 255, 169, 172, 117, 273, 279, 310, 371, 40, 282, 374, 199, 248, 132, 141, 266, 333, 125, 186, 373]/ [1]/ [1, 1, 3, 2, 2, 1, 2, 1, 2, 1, 2, 2, 2, 1, 2, 1, 1, 2, 2, 1, 2, 3, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1]
